ID,Votes
tt6202690,37
tt6203302,1347
tt6203324,10
tt6204018,1981
tt6205872,7522
tt6205946,71
tt6206364,17
tt6206834,48
tt6207634,36
tt6208950,73
tt6210054,9
tt6210070,7
tt6210160,212
tt6210328,9
tt6210874,40
tt6210996,4806
tt6211976,109
tt6212136,309
tt6212378,108
tt6212478,26721
tt6212586,10
tt6214042,15
tt6214722,358
tt6215446,21
tt6216288,7
tt6217306,27120
tt6217512,56
tt6217724,324
tt6218358,14572
tt6219314,958
tt6219954,6
tt6219974,100
tt6220002,37
tt6220752,1060
tt6220964,6
tt6222286,182
tt6222288,6
tt6224502,1893
tt6226212,277
tt6227566,72
tt6231398,36
tt6231784,393
tt6231824,23
tt6236142,218
tt6236662,10
tt6236738,23
tt6236762,74
tt6237168,8
tt6237268,1356
tt6237314,113
tt6237562,146
tt6237612,5288
tt6237930,9
tt6237966,4284
tt6238528,12
tt6238628,18
tt6238798,172
tt6241270,112
tt6241390,73
tt6241678,44
tt6241872,1127
tt6242154,30
tt6244196,822
tt6245274,125
tt6250554,71
tt6250792,139
tt6251024,6186
tt6251390,109
tt6251504,94
tt6254732,6
tt6255230,14
tt6256452,563
tt6256546,121
tt6256984,87
tt6257174,10774
tt6258766,228
tt6259198,50
tt6260342,440
tt6263618,2353
tt6264264,7
tt6264928,7
tt6265620,53
tt6266538,52745
tt6267926,35
tt6268202,18
tt6268812,216
tt6268882,72
tt6269368,7182
tt6269434,948
tt6270596,886
tt6271806,10
tt6273768,5
tt6273962,5
tt6275262,877
tt6277824,590
tt6278764,5
tt6279022,5
tt6279258,6
tt6280368,344
tt6280608,561
tt6281230,13
tt6282380,98
tt6283474,84
tt6284256,594
tt6284564,917
tt6285672,1062
tt6286662,82
tt6288124,12803
tt6288204,8
tt6288622,9
tt6290122,155
tt6290418,951
tt6290798,5657
tt6292090,270
tt6295112,56
tt6296764,74
tt6297258,175
tt6298104,16
tt6301452,51
tt6301784,191
tt6303018,7
tt6304994,33
tt6306064,31403
tt6312802,80
tt6315438,615
tt6316856,16
tt6317070,8
tt6317180,23
tt6317236,17
tt6318712,741
tt6318714,144
tt6318728,132
tt6319346,48
tt6319914,14
tt6320482,169
tt6324614,2069
tt6324892,101
tt6326340,12
tt6326642,15
tt6327284,17
tt6327784,28
tt6328004,384
tt6328242,18
tt6329226,36
tt6332276,20
tt6332628,20
tt6338444,56
tt6338506,97
tt6339468,5
tt6340500,947
tt6340642,50
tt6340698,64
tt6341066,61
tt6341668,389
tt6342034,16
tt6342062,505
tt6342064,5
tt6342110,401
tt6342316,11
tt6342440,148
tt6342700,9
tt6343314,59908
tt6343490,14
tt6345394,65
tt6346630,10
tt6346970,6
tt6346982,65
tt6349010,5
tt6349194,8
tt6350786,23
tt6352918,67
tt6353036,307
tt6354056,169
tt6360394,26
tt6361154,41
tt6361212,31
tt6365796,39
tt6368508,197
tt6373994,5
tt6375006,6
tt6377612,29
tt6381456,31
tt6383452,92
tt6383494,38
tt6384378,10
tt6384386,1520
tt6384720,114
tt6384998,205
tt6385856,764
tt6386486,5
tt6386684,179
tt6386748,2880
tt6387506,121
tt6388074,334
tt6388090,8
tt6388464,19
tt6389802,171
tt6390580,116
tt6392172,14
tt6394430,1606
tt6394432,44
tt6396074,49
tt6396876,8
tt6397196,24
tt6398496,16
tt6399814,23
tt6400166,673
tt6400726,14
tt6402536,12
tt6404166,6
tt6406848,333
tt6409762,1453
tt6411590,763
tt6411954,1142
tt6412452,79800
tt6413868,205
tt6414890,603
tt6415214,68
tt6415416,1259
tt6417256,146
tt6417824,30
tt6418778,72
tt6418918,161
tt6420312,12
tt6421110,6475
tt6421118,288
tt6422258,67
tt6423012,9
tt6423886,2896
tt6424846,8
tt6426028,1060
tt6428150,31
tt6428844,43
tt6432868,12
tt6433456,1978
tt6433832,905
tt6435258,10
tt6436666,33
tt6438030,1857
tt6438398,238
tt6443294,1121
tt6444140,1356
tt6445278,171
tt6446550,59
tt6450186,10702
tt6450428,27
tt6450628,355
tt6450662,23
tt6451260,160
tt6452534,22
tt6452574,39030
tt6453158,15
tt6456222,720
tt6459208,13
tt6461828,72
tt6463468,13
tt6463494,673
tt6465308,241
tt6465880,22
tt6465940,127
tt6465984,16
tt6466058,8
tt6466464,919
tt6468814,483
tt6469548,64
tt6469826,304
tt6469892,24
tt6470028,34
tt6470522,9
tt6471628,115
tt6472116,113
tt6473622,54
tt6474040,155
tt6476146,10
tt6478512,72
tt6479450,9
tt6479534,246
tt6481184,16
tt6481190,126
tt6483364,173
tt6485304,1015
tt6485776,352
tt6485830,59
tt6485928,4153
tt6487296,11
tt6488870,127
tt6490394,103
tt6491178,3571
tt6492186,26
tt6493222,299
tt6493292,60
tt6494344,395
tt6494418,7788
tt6495094,520
tt6495388,88
tt6495770,5876
tt6498220,30
tt6498250,9
tt6499248,17
tt6499694,717
tt6499752,96395
tt6502956,875
tt6504538,956
tt6504868,250
tt6505182,8
tt6506276,354
tt6507448,11
tt6509058,1573
tt6509330,7
tt6510332,4175
tt6512428,703
tt6512972,18
tt6513656,19096
tt6514196,2962
tt6515214,7
tt6515458,62
tt6516314,2587
tt6516734,76
tt6518270,2186
tt6520472,30
tt6520888,13
tt6520954,2138
tt6521610,15
tt6521776,83
tt6522666,91
tt6522668,674
tt6523386,92
tt6523720,4148
tt6524704,8
tt6525872,8
tt6527426,18910
tt6527586,495
tt6527982,6
tt6529772,262
tt6531196,305
tt6532192,93
tt6532374,2120
tt6533240,139
tt6533838,8
tt6536668,142
tt6537998,8
tt6538368,22
tt6538402,43
tt6539470,59
tt6540984,283
tt6541512,272
tt6542050,6
tt6542108,1092
tt6543652,29251
tt6544318,143
tt6544524,56
tt6544940,39
tt6545212,792
tt6547044,36
tt6547170,3715
tt6547728,15
tt6548436,7
tt6551438,27
tt6555646,5
tt6556576,1216
tt6557356,173
tt6557704,309
tt6557724,24
tt6558114,195
tt6559390,775
tt6562110,9
tt6562628,169
tt6563862,88
tt6564812,37
tt6565458,18
tt6566830,580
tt6569888,13
tt6570372,31
tt6571274,33
tt6575280,263
tt6576144,13
tt6576556,1781
tt6577798,604
tt6578228,282
tt6580564,4641
tt6586992,29
tt6587272,5
tt6588064,248
tt6588966,6983
tt6589442,6
tt6590856,54
tt6591520,145
tt6591554,132
tt6591584,350
tt6591616,528
tt6591652,40
tt6592124,130
tt6592296,202
tt6593240,325
tt6594070,50
tt6594244,7
tt6596418,90
tt6597246,259
tt6598072,808
tt6599046,10
tt6599184,32
tt6599742,1742
tt6601502,306
tt6603056,6
tt6603378,144
tt6603812,366
tt6605812,690
tt6608720,18
tt6609838,14
tt6610158,1870
tt6610280,392
tt6613812,808
tt6613878,973
tt6613952,223
tt6615648,391
tt6615894,846
tt6616244,12
tt6616336,6
tt6617656,252
tt6619188,129
tt6619250,6
tt6622902,295
tt6622960,63
tt6622982,85
tt6623390,116
tt6624078,13
tt6626694,5
tt6627630,67
tt6628102,10459
tt6628198,6
tt6628386,126
tt6628394,74968
tt6632664,102
tt6633182,583
tt6634646,919
tt6636658,5
tt6641528,180
tt6642926,10
tt6643608,30
tt6644200,286325
tt6644632,39
tt6645182,127
tt6645236,6
tt6645798,16
tt6646106,6
tt6648468,63
tt6649792,123
tt6650364,784
tt6651118,116
tt6652708,2436
tt6654090,16
tt6659930,42
tt6660752,17
tt6662126,9
tt6662734,9
tt6662736,1569
tt6663582,43251
tt6664700,323
tt6664784,97
tt6665904,295
tt6667252,55
tt6670116,11
tt6670584,39
tt6671244,213
tt6671284,17
tt6671850,84
tt6671882,70
tt6672082,217
tt6673086,42
tt6675230,5
tt6675244,2540
tt6675400,435
tt6676028,1039
tt6676334,19
tt6678874,1010
tt6678876,5
tt6679412,886
tt6679794,42155
tt6679898,5
tt6680730,1062
tt6682810,6
tt6682828,8
tt6683070,17
tt6684050,9
tt6684714,7513
tt6684884,2223
tt6685074,18
tt6685596,518
tt6686358,291
tt6686700,348
tt6687432,7
tt6688022,434
tt6688304,323
tt6688354,288
tt6688832,21
tt6689006,8
tt6689734,396
tt6690004,915
tt6690176,194
tt6690236,69
tt6692268,13
tt6692840,7
tt6692926,9
tt6696124,128
tt6697582,24824
tt6697640,112
tt6699860,1379
tt6701492,181
tt6702308,62
tt6703652,20
tt6704346,19
tt6704776,2933
tt6704880,568
tt6704974,207
tt6704988,12
tt6705860,143
tt6707906,2665
tt6708044,1359
tt6708116,1876
tt6710618,31
tt6710826,1414
tt6710888,66
tt6712330,52
tt6712374,228
tt6716912,11
tt6719840,209
tt6720618,488
tt6720900,41
tt6721756,27
tt6723102,19
tt6725440,49
tt6726070,219
tt6727192,11
tt6727296,1912
tt6728096,3437
tt6728264,5
tt6729000,506
tt6730778,9
tt6730898,1883
tt6730970,1166
tt6731592,66
tt6732748,40
tt6733404,15
tt6736084,16
tt6737518,33
tt6739214,10
tt6740154,6
tt6741368,154
tt6742252,21204
tt6743716,7
tt6744044,3168
tt6744422,54
tt6745824,132
tt6746304,1036
tt6747224,486
tt6747420,1154
tt6747448,6
tt6748030,16
tt6748466,3436
tt6749318,1290
tt6749562,8
tt6750884,994
tt6751106,169
tt6751468,20
tt6751670,12
tt6752398,9
tt6752992,6049
tt6753132,110
tt6755054,15
tt6755366,786
tt6755924,6
tt6760028,9
tt6762296,15
tt6763698,8
tt6763730,7
tt6767852,92
tt6768558,169
tt6768578,11407
tt6769258,33
tt6769280,2782
tt6769326,17
tt6769514,8
tt6771402,29
tt6772188,38
tt6772418,147
tt6772946,440
tt6772950,31255
tt6773126,22
tt6774126,202
tt6774212,3217
tt6774420,1149
tt6774588,33
tt6774786,9380
tt6776106,1015
tt6778300,13
tt6778742,11
tt6781296,15
tt6781638,142
tt6781982,20152
tt6782146,5
tt6782276,658
tt6782838,70
tt6785134,36
tt6787076,460
tt6787298,24
tt6788622,93
tt6789126,99
tt6789370,30
tt6791096,37078
tt6792282,4011
tt6792478,214
tt6793280,1852
tt6793300,5
tt6793580,5146
tt6795080,16
tt6796028,84
tt6797218,135
tt6797946,54
tt6799254,44
tt6799420,8
tt6801580,55
tt6801858,39
tt6802308,20776
tt6802322,6
tt6802950,177
tt6805814,22
tt6806804,6
tt6807256,98
tt6807324,10
tt6808064,350
tt6809094,48
tt6809956,26
tt6810146,17
tt6813892,32
tt6814390,33
tt6818140,94
tt6820184,166
tt6820256,2860
tt6821012,12971
tt6821870,212
tt6822514,41
tt6822664,12
tt6823032,9
tt6823890,163
tt6824464,18
tt6824598,32
tt6824604,8
tt6826438,15933
tt6828722,10
tt6829180,2227
tt6829438,60
tt6831278,5
tt6831724,306
tt6832138,271
tt6832388,2096
tt6834466,26
tt6835498,436
tt6835804,301
tt6837138,14
tt6837282,15
tt6838670,7
tt6838702,2545
tt6839684,9
tt6840280,55
tt6840904,64
tt6841812,355
tt6842126,637
tt6842288,7
tt6843812,7145
tt6844052,139
tt6844382,7
tt6846432,659
tt6848264,19
tt6848414,21
tt6849786,103
tt6850766,92
tt6850778,8
tt6850820,32021
tt6851966,42
tt6852154,9
tt6852872,3075
tt6853910,195
tt6854672,2249
tt6856056,15
tt6857040,649
tt6857166,16974
tt6857956,373
tt6857988,8359
tt6858020,226
tt6858500,5
tt6858948,37
tt6859280,188
tt6859344,234
tt6859352,4022
tt6859418,2185
tt6859762,4308
tt6860812,398
tt6861402,70
tt6862536,237
tt6862864,41
tt6863270,25
tt6863330,12
tt6863784,859
tt6864046,2055
tt6864078,40
tt6864090,176
tt6864864,1337
tt6864952,29
tt6865690,204
tt6866006,10
tt6866224,513
tt6867650,173
tt6867770,26
tt6868684,188
tt6869538,1435
tt6869686,76
tt6869706,16
tt6871634,151
tt6872436,1352
tt6872670,10
tt6874254,242
tt6874420,28
tt6876788,267
tt6877164,1036
tt6877562,48
tt6877798,22
tt6877958,11
tt6878882,4277
tt6879436,37
tt6880018,16
tt6881530,31
tt6884200,1693
tt6884380,70
tt6886062,228
tt6887162,29
tt6887540,58
tt6888282,11
tt6888762,10
tt6888938,48
tt6889032,2155
tt6889830,41
tt6889924,12
tt6890582,2961
tt6890656,218
tt6891516,10
tt6892340,901
tt6892446,476
tt6892462,2167
tt6893370,138
tt6893836,2817
tt6894872,159
tt6897150,13
tt6898162,146
tt6898474,7
tt6899268,8
tt6900448,4645
tt6902696,833
tt6904262,73
tt6904272,668
tt6905402,210
tt6905442,172
tt6905696,2874
tt6907054,16
tt6908274,3513
tt6908712,29
tt6908760,457
tt6910020,22509
tt6910380,36
tt6910730,6
tt6911608,54840
tt6912990,48
tt6913168,518
tt6913998,18
tt6914542,734
tt6914558,8
tt6915100,1325
tt6915208,192
tt6916334,6
tt6916362,3459
tt6917210,432
tt6917242,698
tt6917272,90
tt6917290,396
tt6917314,505
tt6917966,427
tt6918686,8
tt6919950,25
tt6921076,43
tt6921496,130
tt6921530,20
tt6921996,42962
tt6922804,78
tt6923386,208
tt6923462,2394
tt6923740,347
tt6923834,394
tt6923840,476
tt6923858,115
tt6924682,46
tt6926260,81
tt6926356,29
tt6927152,996
tt6927316,275
tt6927880,220
tt6929642,6673
tt6931170,30
tt6931414,1287
tt6932818,671
tt6933206,5
tt6933338,106
tt6933454,3130
tt6936350,119
tt6937878,7
tt6938332,7
tt6938828,13024
tt6939372,377
tt6941210,8
tt6942194,58
tt6943580,100
tt6944060,25
tt6945932,20
tt6946856,12
tt6947528,273
tt6947800,89
tt6948206,7
tt6948326,260
tt6949498,113
tt6950260,19
tt6950446,31
tt6950582,23
tt6950594,18
tt6951518,17
tt6951892,3276
tt6952076,9
tt6952166,13
tt6952782,63
tt6952960,7216
tt6953036,7
tt6953526,64
tt6953974,169
tt6955130,36
tt6955298,385
tt6957182,16
tt6957966,5019
tt6958014,1780
tt6958030,731
tt6958520,267
tt6960736,305
tt6961808,89
tt6962028,6
tt6962166,17
tt6962204,409
tt6964520,279
tt6964538,106
tt6964554,189
tt6964562,23
tt6964844,161
tt6965440,5
tt6966554,14
tt6966692,156681
tt6967644,9
tt6969764,5
tt6970798,68
tt6972140,6366
tt6972212,85
tt6972372,507
tt6973360,162
tt6973406,22
tt6974888,149
tt6975598,22
tt6975606,38
tt6977470,7
tt6980392,421
tt6980546,13039
tt6980550,18
tt6980874,26
tt6980962,5
tt6981634,143
tt6981636,29
tt6981702,1388
tt6982104,883
tt6982562,96
tt6984230,17
tt6984258,479
tt6984460,49
tt6984530,208
tt6984534,392
tt6985200,444
tt6985448,160
tt6986606,140
tt6987432,26
tt6987468,39
tt6987760,306
tt6987770,13573
tt6987958,13
tt6988136,5
tt6992230,13
tt6992258,48
tt6992946,99
tt6993174,433
tt6993596,7
tt6995612,484
tt6996644,7
tt6996854,16
tt6997620,6
tt6998408,246
tt6998518,40433
tt6998650,208
tt6999052,1417
tt6999338,9
tt7000942,213
tt7002116,155
tt7002122,133
tt7003970,10
tt7004152,50
tt7005164,328
tt7005928,6
tt7005962,7
tt7006248,9
tt7006476,7
tt7006544,28
tt7007846,133
tt7008100,9
tt7008872,15332
tt7009250,246
tt7010460,22
tt7010858,6
tt7012142,17
tt7014006,37823
tt7014234,65
tt7014382,10
tt7014430,3367
tt7016060,34
tt7016522,27
tt7018368,5
tt7019806,40
tt7019842,10152
tt7019912,94
tt7020604,12
tt7020868,16
tt7020940,11
tt7021508,416
tt7022404,763
tt7022500,271
tt7023016,20
tt7023452,116
tt7024660,26
tt7025370,11
tt7025976,586
tt7026270,26
tt7026672,12153
tt7027092,1172
tt7027162,19
tt7027278,3652
tt7028140,17
tt7028460,105
tt7028470,178
tt7029788,101
tt7031656,15
tt7033192,22
tt7035266,50
tt7036092,7
tt7036332,46
tt7037544,130
tt7039000,285
tt7039208,77
tt7039326,32
tt7039910,12
tt7040276,84
tt7040858,51
tt7040874,75244
tt7041662,13
tt7042024,117
tt7042862,3027
tt7044076,163
tt7044698,8
tt7046524,95
tt7046974,470
tt7049272,5
tt7049420,117
tt7049542,330
tt7050476,85
tt7050870,144
tt7051048,256
tt7052108,16
tt7052244,2847
tt7054868,89
tt7056772,78
tt7056958,7
tt7058612,68
tt7058884,21
tt7059506,1188
tt7059682,104
tt7059752,15
tt7060344,9668
tt7061890,8
tt7064498,2019
tt7065700,9
tt7066382,697
tt7068878,49
tt7068942,1154
tt7069496,117
tt7073522,463
tt7073710,2650
tt7074564,8
tt7074886,5020
tt7076030,32
tt7076838,55
tt7077210,5
tt7080138,411
tt7080434,255
tt7082442,30
tt7083846,102
tt7084614,149
tt7085632,76
tt7085724,147
tt7087016,9
tt7087210,466
tt7087674,11
tt7088028,395
tt7088032,191
tt7088508,12
tt7089782,5
tt7089878,371
tt7091300,513
tt7091504,69
tt7091956,9
tt7093186,9
tt7095392,440
tt7095482,2396
tt7095654,822
tt7095726,26
tt7095852,120
tt7097722,9
tt7098658,16995
tt7099566,202
tt7100886,13
tt7104578,260
tt7104984,1851
tt7105008,31
tt7105944,1237
tt7106246,135
tt7106506,139
tt7106814,178
tt7106968,82
tt7106980,11
tt7107570,16
tt7108862,143
tt7108976,256
tt7109844,160
tt7110510,49
tt7111818,76
tt7112154,710
tt7112162,154
tt7112164,8
tt7112582,16
tt7115500,559
tt7115904,8
tt7115980,219
tt7116182,6
tt7116478,67
tt7116548,89
tt7117352,285
tt7117552,198
tt7117594,150
tt7118702,24
tt7119170,28
tt7120368,21
tt7121252,4234
tt7122102,26
tt7122194,145
tt7122324,138
tt7122382,13
tt7122826,14
tt7125498,232
tt7125510,18
tt7125748,30
tt7125774,1080
tt7125860,19134
tt7126758,120
tt7126776,419
tt7127978,46
tt7128316,24
tt7128608,10
tt7128822,10
tt7130262,138
tt7130802,23
tt7131194,9
tt7131856,64
tt7132578,165
tt7132672,21
tt7133202,390
tt7133404,132
tt7133528,254
tt7133686,10203
tt7134522,11
tt7134690,13
tt7136436,116
tt7136896,403
tt7137164,48
tt7137380,6172
tt7137804,6
tt7137846,9235
tt7138120,95
tt7139246,277
tt7141030,289
tt7141148,5
tt7142506,276
tt7142712,90
tt7145708,14
tt7146028,241
tt7146578,187
tt7147414,8
tt7147540,4887
tt7148486,499
tt7149066,23
tt7149336,324
tt7149916,1099
tt7152658,8
tt7153134,22
tt7153434,272
tt7153766,30135
tt7154984,5
tt7155170,253
tt7155178,119
tt7156222,1676
tt7156436,355
tt7156720,43
tt7156756,33
tt7158430,5780
tt7158582,337
tt7158686,799
tt7158736,59
tt7161342,140
tt7162390,577
tt7162758,651
tt7163824,344
tt7164084,8
tt7165212,60
tt7165346,53
tt7166208,7
tt7167630,9989
tt7169100,271
tt7169514,189
tt7170698,332
tt7170950,14868
tt7171224,20
tt7173652,15
tt7174366,54
tt7175942,53
tt7175988,41
tt7175992,256
tt7176472,78
tt7177248,21
tt7177250,86
tt7177324,64
tt7177642,73
tt7177720,350
tt7177896,5
tt7178568,13
tt7179714,764
tt7179784,2565
tt7180776,62
tt7181478,7
tt7183578,1925
tt7184124,352
tt7186036,106
tt7187860,340
tt7188002,206
tt7188014,21
tt7188058,8
tt7188250,30
tt7188568,84
tt7188590,12
tt7188948,26
tt7188978,522
tt7191910,41
tt7195416,255
tt7197298,130
tt7199796,342
tt7200370,167
tt7201558,138
tt7201846,384
tt7203520,63
tt7204348,3605
tt7205316,240
tt7205630,519
tt7205778,88
tt7205938,272
tt7205942,453
tt7207890,17
tt7207942,8
tt7208564,2687
tt7209350,366
tt7209510,3460
tt7210252,186
tt7210264,49
tt7210426,199
tt7211346,37
tt7212514,29
tt7212726,13804
tt7212992,12
tt7213362,727
tt7214028,113
tt7214470,494
tt7216918,134
tt7217128,140
tt7217214,1634
tt7217290,22
tt7217826,170
tt7218334,130
tt7218518,14904
tt7218564,85
tt7218574,16
tt7220640,113
tt7220696,343
tt7220754,2804
tt7221072,41
tt7222290,46
tt7222466,34
tt7222598,233
tt7222606,155
tt7224520,69
tt7225144,9
tt7225386,655
tt7225716,14
tt7227100,122
tt7227412,35
tt7227806,12
tt7228086,33
tt7230016,5
tt7230214,15
tt7230876,12
tt7231194,1032
tt7231342,395
tt7231546,1468
tt7231560,80
tt7231572,1407
tt7231776,47
tt7232126,29
tt7232394,23
tt7233106,7
tt7233726,262
tt7233828,180
tt7235016,46
tt7235930,59
tt7235958,33
tt7236034,817
tt7236434,8
tt7237666,370
tt7238112,179
tt7238326,54
tt7238328,7
tt7238330,8
tt7238368,7
tt7238392,5548
tt7239146,32
tt7239400,20
tt7239688,22
tt7239700,169
tt7240298,99
tt7240478,65
tt7240568,42
tt7240616,46
tt7241074,145
tt7241520,7
tt7241608,22
tt7241800,67
tt7241926,140
tt7242142,15014
tt7243124,8
tt7243754,6
tt7243756,6
tt7246052,28
tt7246718,283
tt7246786,16
tt7246942,5
tt7247512,14
tt7247524,135
tt7248144,316
tt7248518,120
tt7248884,88
tt7250056,959
tt7250378,14
tt7251048,34
tt7251488,49
tt7251886,11
tt7251888,158
tt7252852,18
tt7253188,102
tt7253190,74
tt7253216,386
tt7253450,156
tt7254768,30
tt7254808,28
tt7256866,7398
tt7256924,31
tt7257508,26
tt7257916,46
tt7259104,98
tt7260038,5
tt7260818,324
tt7260830,41
tt7260848,158
tt7262084,5
tt7262178,277
tt7262474,7
tt7262882,1426
tt7263664,721
tt7263974,75
tt7266798,37
tt7268368,26
tt7268388,68
tt7268548,9
tt7269184,25
tt7269234,7
tt7269374,527
tt7271114,6
tt7271404,9
tt7271882,139
tt7274806,93
tt7275212,13
tt7275232,335
tt7275816,35
tt7275822,477
tt7275840,10
tt7277768,11
tt7279014,179
tt7279058,28
tt7279188,2107
tt7280786,1902
tt7280898,18332
tt7280926,6
tt7281994,35
tt7282278,50
tt7282370,144
tt7282468,17436
tt7283212,6
tt7284202,117
tt7284204,1124
tt7285198,5
tt7285802,82
tt7286492,199
tt7286500,107
tt7286940,7
tt7288562,72
tt7293920,11
tt7294234,23
tt7294844,18
tt7295378,202
tt7295450,3537
tt7295854,29
tt7296600,6
tt7296604,13
tt7296606,62
tt7296616,30
tt7296782,193
tt7297030,56
tt7297156,37
tt7297336,25
tt7298400,1922
tt7298590,131
tt7298796,33
tt7299346,93
tt7299388,43
tt7301950,8
tt7301978,5
tt7302900,5
tt7304032,198
tt7304146,5
tt7304166,6
tt7304194,45
tt7304806,104
tt7305366,358
tt7305634,30
tt7307136,77
tt7307488,17
tt7309060,7
tt7309384,25
tt7310916,1328
tt7313394,76
tt7313518,229
tt7313888,98
tt7314118,2683
tt7314630,70
tt7315526,1449
tt7316358,256
tt7316576,279
tt7317256,23
tt7317310,240
tt7317324,204
tt7317418,6
tt7318102,102
tt7318202,4902
tt7319064,222
tt7319532,273
tt7321356,406
tt7322390,17
tt7322864,86
tt7322890,124
tt7323746,5
tt7325902,129
tt7328154,1093
tt7329602,1158
tt7329810,1209
tt7329858,4341
tt7331414,95
tt7331606,5
tt7331976,24
tt7332120,16
tt7333070,163
tt7334528,8913
tt7334702,8
tt7335176,68
tt7335186,803
tt7335732,59
tt7335892,114
tt7336446,1064
tt7336470,50
tt7336572,1106
tt7336692,29
tt7336698,16
tt7338690,1344
tt7339792,1258
tt7339826,1603
tt7339938,16
tt7341988,25
tt7342094,6
tt7342838,2984
tt7343526,8
tt7343574,105
tt7343732,437
tt7344246,80
tt7345930,4170
tt7347378,145
tt7349504,28
tt7349662,129767
tt7349910,149
tt7350614,27
tt7353454,19
tt7355188,11
tt7355676,22
tt7355708,51
tt7356132,29
tt7356382,423
tt7357322,11
tt7358302,63
tt7358598,448
tt7358686,30
tt7359786,24
tt7361776,24
tt7362036,2495
tt7362354,9
tt7363076,11227
tt7363336,985
tt7363538,6
tt7364086,16
tt7364756,8
tt7364784,6
tt7365166,279
tt7365604,2268
tt7365740,474
tt7367960,1067
tt7368554,203
tt7368668,68
tt7368790,8
tt7370002,7
tt7370004,18
tt7370378,8
tt7372318,369
tt7372628,25
tt7372728,639
tt7374062,10
tt7374512,18
tt7374758,10
tt7374952,37
tt7374968,26
tt7375242,10
tt7375304,495
tt7375578,579
tt7375878,9
tt7377132,74
tt7378348,8
tt7379358,15
tt7379494,20
tt7379594,6
tt7379662,72
tt7381444,270
tt7381490,12
tt7384848,1449
tt7384886,31
tt7384910,8
tt7385124,108
tt7385134,34
tt7385518,17
tt7385582,18
tt7385782,40
tt7385812,13
tt7385832,63
tt7385836,73
tt7386154,6
tt7386668,28
tt7387538,7
tt7387550,30
tt7388562,5270
tt7389858,26
tt7389878,31
tt7389882,8
tt7389900,26
tt7389904,12
tt7389918,5
tt7390072,7
tt7390090,31
tt7390102,9
tt7390104,6
tt7390380,50
tt7390536,22
tt7391194,52
tt7391448,33
tt7391970,50
tt7391996,2013
tt7392212,15043
tt7392244,1127
tt7393746,99
tt7394636,512
tt7394770,91
tt7397244,14
tt7397338,74
tt7397958,58
tt7398642,157
tt7398750,114
tt7400118,38
tt7400672,39
tt7401070,19
tt7401588,33334
tt7402108,730
tt7403570,361
tt7403574,74
tt7404062,47
tt7404864,6
tt7406186,196
tt7406736,19
tt7407496,25
tt7407874,8
tt7408772,24
tt7408776,106
tt7408796,81
tt7411202,9
tt7412572,52
tt7412738,774
tt7412802,6
tt7413472,53
tt7414870,21
tt7415466,117
tt7415698,31
tt7416536,50
tt7418348,6
tt7419218,16
tt7419278,38
tt7419468,148
tt7422416,12
tt7422552,72
tt7422790,332
tt7423858,37
tt7424200,11386
tt7424410,99
tt7425520,112
tt7428030,7
tt7428166,76
tt7429708,708
tt7431594,28443
tt7433400,13
tt7434040,97
tt7434070,33
tt7434928,104
tt7436428,21
tt7437492,32
tt7437638,36
tt7438912,22
tt7440432,2167
tt7440524,241
tt7441876,181
tt7442044,252
tt7442160,77
tt7442274,694
tt7442362,18
tt7444388,14
tt7445552,85
tt7445772,70
tt7447304,107
tt7448180,2682
tt7450346,320
tt7451284,13187
tt7453280,31
tt7453418,78
tt7455076,104
tt7455754,226
tt7456468,66
tt7456534,644
tt7457232,10
tt7457870,33
tt7458714,226
tt7458798,48
tt7458872,136
tt7459182,523
tt7460110,5
tt7460806,2945
tt7460870,35
tt7461200,1916
tt7461300,216
tt7464084,27
tt7464188,530
tt7465992,6616
tt7466894,10
tt7467324,326
tt7468070,17
tt7468512,13
tt7468604,101
tt7468616,27
tt7469204,208
tt7470414,1836
tt7470850,51
tt7471026,5
tt7471530,5
tt7471884,67
tt7472352,2600
tt7473028,225
tt7473032,91
tt7473034,9
tt7473036,115
tt7473390,76
tt7474430,10
tt7474432,61
tt7474512,128
tt7474658,64
tt7474914,80
tt7474996,129
tt7475540,437
tt7475654,26
tt7475832,185
tt7475882,28
tt7475952,48
tt7476116,2729
tt7476236,3899
tt7476438,1502
tt7476784,26
tt7476810,153
tt7476856,26
tt7476946,353
tt7477068,162
tt7477108,297
tt7477126,19
tt7477310,768
tt7478112,178
tt7478160,552
tt7478522,28
tt7479218,34
tt7479878,10
tt7479902,559
tt7480724,12
tt7481212,15
tt7482212,176
tt7482302,153
tt7483318,483
tt7483340,642
tt7484128,41
tt7484546,8
tt7485508,1036
tt7485602,397
tt7485796,12
tt7486356,149
tt7488138,12
tt7488536,13
tt7489740,180
tt7489754,24
tt7489816,6592
tt7489844,162
tt7490256,626
tt7490282,5
tt7490368,64
tt7491128,395
tt7491144,459
tt7491196,35
tt7491954,10
tt7491968,42
tt7491986,47
tt7493274,11
tt7493804,57
tt7493808,143
tt7493810,11
tt7493818,132
tt7494416,19
tt7496972,29
tt7497366,16
tt7499368,24
tt7500618,410
tt7502234,322
tt7503708,19
tt7507268,60
tt7508988,7
tt7509020,282
tt7510038,28
tt7510220,619
tt7510224,28
tt7510244,7
tt7510256,9
tt7510284,147
tt7510798,1246
tt7511368,47
tt7512276,95
tt7512582,13
tt7512624,405
tt7512950,14
tt7513016,13
tt7515456,2059
tt7517054,319
