ID,Votes,Title,Year,Released,Runtime,Genre,Director,Writer,Actors,Plot,Country,Awards,RT_Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,BoxOffice,Production
tt6972372,507,Place publique,2018,18 Apr 2018,98 min,"Comedy, Drama",Agnès Jaoui,"Jean-Pierre Bacri (screenplay), Agnès Jaoui (screenplay)","Agnès Jaoui, Jean-Pierre Bacri, Léa Drucker, Kévin Azaïs","A provocative but has-been TV host spends a bumpy reunion at a countryside party along with his ex-wife, his daughter, and his producer hiding his potential termination.",France,N/A,,N/A,6.0,453,tt6972372,movie,N/A,SBS Films
tt6980546,13039,Bharat Ane Nenu,2018,19 Apr 2018,173 min,"Action, Drama",Koratala Siva,"Trivedi Meda (script coordinator), Srihari Nanu (original story), Koratala Siva","Mahesh Babu, Kiara Advani, Prakash Raj, Sarath Kumar","To make good on a promise he made to his mother, a university graduate returns to India and becomes disillusioned by the government corruption he encounters.",India,N/A,83%,N/A,8.0,"13,019",tt6980546,movie,N/A,Great India Films
tt6981702,1388,Empowered,2018,02 Mar 2018,87 min,Comedy,Santiago Segura,"Diego Ayala (original script by), Marta González de Vega, Benigno López, Nicolás López (original screenplay), Santiago Segura","Maribel Verdú, Diego Martín, Toni Acosta, Rafael Spregelburd","After to visit a Hindi guru healer, Paz loses control over what she says and starts speaking out everything that comes to her mind.",Spain,N/A,71%,N/A,6.2,"1,377",tt6981702,movie,N/A,Bowfinger International Pictures
tt6982104,883,Metti la nonna in freezer,2018,15 Mar 2018,100 min,Comedy,"Giancarlo Fontana, Giuseppe Stasi",Fabio Bonifacci,"Fabio De Luigi, Miriam Leone, Lucia Ocone, Marina Rocco","Simone, a clumsy financier, falls in love with Claudia, who's living on her grandma's retirement checks. When the old lady dies Claudia hides the body in a freezer, and sets up a fraud with the help of some friends to avoid bankruptcy.",Italy,N/A,,N/A,6.2,534,tt6982104,movie,N/A,N/A
tt6987770,13573,Destination Wedding,2018,02 Aug 2018,90 min,"Comedy, Drama, Romance",Victor Levin,Victor Levin,"Keanu Reeves, Winona Ryder, Dj Dallenbach, Greg Lucey","The story of two miserable and unpleasant wedding guests, Lindsay and Frank, who develop a mutual affection despite themselves.",USA,N/A,47%,46,6.0,"13,353",tt6987770,movie,N/A,Regatta
tt6998518,40433,Mandy,2018,14 Sep 2018,121 min,"Action, Fantasy, Horror, Mystery, Thriller",Panos Cosmatos,"Panos Cosmatos, Aaron Stewart-Ahn, Panos Cosmatos (story by), Chris 'Casper' Kelly (Cheddar Goblin ad)","Nicolas Cage, Andrea Riseborough, Linus Roache, Ned Dennehy","The enchanted lives of a couple in a secluded forest are brutally shattered by a nightmarish hippie cult and their demon-biker henchmen, propelling a man into a spiraling, surreal rampage of vengeance.","USA, Belgium, UK",N/A,91%,81,6.6,"37,763",tt6998518,movie,N/A,RLJE Films
tt6999052,1417,Mario,2018,01 Jun 2018,124 min,"Drama, Romance, Sport",Marcel Gisler,"Thomas Hess (screenplay), Marcel Gisler (screenplay), Frederic Moriette, Thomas Hess (idea)","Max Hubacher, Aaron Altaras, Jessy Moravec, Jürg Plüss",Two young football players get caught up between the politics of the game and the politics of love.,Switzerland,N/A,,N/A,7.5,"1,296",tt6999052,movie,N/A,N/A
tt7008872,15332,Boy Erased,2018,08 Nov 2018,115 min,"Biography, Drama",Joel Edgerton,"Garrard Conley (based on the memoir Boy Erased by), Joel Edgerton (written for the screen by)","Lucas Hedges, Nicole Kidman, Russell Crowe, Madelyn Cline",The son of a Baptist preacher is forced to participate in a church-supported gay conversion program after being forcibly outed to his parents.,"Australia, USA",N/A,81%,69,7.0,"15,363",tt7008872,movie,N/A,Focus Features
tt7014006,37823,Eighth Grade,2018,03 Aug 2018,93 min,"Comedy, Drama",Bo Burnham,Bo Burnham,"Elsie Fisher, Josh Hamilton, Emily Robinson, Jake Ryan",An introverted teenage girl tries to survive the last week of her disastrous eighth grade year before leaving to start high school.,USA,1 nomination.,99%,90,7.5,"36,920",tt7014006,movie,N/A,A24
tt7014430,3367,Betrayed,2018,02 Oct 2018,98 min,"Action, Crime, Thriller",Harley Wallen,Harley Wallen,"John Savage, Richard Tyson, Billy Wirth, T.J. Storm",The mayor of Detroit ends his business with the Russian mob when young women are abducted and turn up drugged and dead. The best detectives (2 women) are put on the case. The Russians abduct the mayor's adult daughter as well for leverage.,USA,N/A,,N/A,6.2,"3,359",tt7014430,movie,N/A,Auburn Moon Productions
tt7019842,10152,96,2018,03 Oct 2018,158 min,"Drama, Romance",C. Prem Kumar,C. Prem Kumar,"Vijay Sethupathi, Trisha Krishnan, Varsha Bollamma, Adithya Bhaskar",Two high school sweethearts meet at a reunion after 22 years and reminisce about their past over the course of an evening.,India,N/A,,N/A,8.9,"9,795",tt7019842,movie,N/A,N/A
tt7022404,763,Benedetta follia,2018,11 Jan 2018,110 min,Comedy,Carlo Verdone,"Carlo Verdone, Nicola Guaglianone, Menotti","Carlo Verdone, Ilenia Pastorelli, Maria Pia Calzone, Lucrezia Lante della Rovere",A man dedicated to religion and very faithful husband suddenly finds himself single. The new shop assistant in his shop will overwhelm his life.,Italy,N/A,,N/A,5.8,611,tt7022404,movie,N/A,N/A
tt7025976,586,The Emperor of Paris,2018,19 Dec 2018,110 min,"Adventure, History",Jean-François Richet,"Éric Besnard (adaptation), Éric Besnard (dialogue), Éric Besnard (screenplay), Jean-François Richet (adaptation), Jean-François Richet (dialogue)","Olga Kurylenko, Vincent Cassel, Freya Mavor, August Diehl","Under the reign of Napoleon, François Vidocq, the only man who escaped from the greatest penal colony of the country, is a legend of the low-Parisian fund. Left for dead after his last ...",France,N/A,,N/A,6.4,569,tt7025976,movie,N/A,N/A
tt7026672,12153,Every Day,2018,23 Feb 2018,97 min,"Drama, Fantasy, Romance",Michael Sucsy,"Jesse Andrews (screenplay by), David Levithan (based on the novel by)","Angourie Rice, Justice Smith, Jeni Ross, Lucas Jade Zumann",A shy teenager falls for someone who transforms into another person every day.,USA,N/A,63%,52,6.4,"11,500",tt7026672,movie,"$5,260,834",Orion Pictures
tt7027092,1172,Budapest,2018,01 Mar 2019,102 min,Comedy,Xavier Gens,"Simon Moutairou, Manu Payet","Manu Payet, Jonathan Cohen, Monsieur Poulpe, Alice Belaïdi",Two best friends stuck in boring jobs become bachelor party planners in Budapest.,"France, Belgium",N/A,,N/A,5.3,654,tt7027092,movie,N/A,Labyrinthe Films
tt7027278,3652,Kedarnath,2018,07 Dec 2018,116 min,"Drama, Romance",Abhishek Kapoor,"Abhishek Kapoor (story), Kanika Dhillon (story), Kanika Dhillon (screenplay and dialogue)","Sushant Singh Rajput, Sara Ali Khan, Nitish Bharadwaj, Alka Amin","A Hindu-Muslim love story, Kedarnath portrays how a Muslim pithoo saves a Hindu tourist from the Uttrakhand floods at the pilgrimage, and the love that eventually develops between them.",India,N/A,36%,N/A,5.9,"3,401",tt7027278,movie,N/A,PackYour Bag Films
tt7040874,75244,A Simple Favor,2018,14 Sep 2018,117 min,"Comedy, Crime, Drama, Mystery, Thriller",Paul Feig,"Jessica Sharzer (screenplay by), Darcey Bell (based upon the novel by)","Anna Kendrick, Ian Ho, Joshua Satine, Glenda Braganza","Stephanie is a single mother with a parenting vlog who befriends Emily, a secretive upper-class woman who has a child at the same elementary school. When Emily goes missing, Stephanie takes it upon herself to investigate.","Canada, USA",N/A,86%,67,6.9,"74,287",tt7040874,movie,N/A,Lionsgate
tt7042862,3027,The Man Who Killed Hitler and Then The Bigfoot,2018,08 Feb 2019,98 min,"Adventure, Drama, Sci-Fi, War",Robert D. Krzykowski,Robert D. Krzykowski,"Sam Elliott, Aidan Turner, Ron Livingston, Sean Bridgers",A legendary American war veteran is recruited to hunt a mythical creature.,USA,N/A,75%,50,5.6,"2,970",tt7042862,movie,N/A,RLJE Films
tt7052244,2847,Robin Hood: The Rebellion,2018,05 Nov 2018,92 min,"Action, Adventure, History",Nicholas Winter,Nicholas Winter,"Kristian Nairn, Brian Blessed, Martyn Ford, Gareth David-Lloyd","With his true love captured by the villainous Sheriff of Nottingham, the legendary Robin Hood and his crew of outlaws execute a daring rescue to save her.",UK,N/A,,N/A,6.2,"2,844",tt7052244,movie,N/A,Picture Perfect
tt7059506,1188,Munafik 2,2018,29 Aug 2018,121 min,Horror,Syamsul Yusof,Syamsul Yusof,"Syamsul Yusof, Maya Karin, Nasir Bilal Khan, Fizz Fairuz","Sakinah, a poor single mom in an isolated village, is haunted by an evil spirit linked to Abuja, a man with misleading religious teachings, and Adam have to embark on a rescue mission to ...",Malaysia,N/A,,N/A,7.5,"1,188",tt7059506,movie,N/A,N/A
tt7060344,9668,Ratsasan,2018,09 Oct 2018,170 min,"Action, Drama, Thriller",Ram Kumar,Ram Kumar,"Radha Ravi, Sangili Murugan, Nizhalgal Ravi, Saravanan",Constant rejections in his attempts to become a filmmaker and family constraints force Arun to let go of his dream and take up the job of a Police officer.,India,N/A,,N/A,8.9,"8,585",tt7060344,movie,N/A,N/A
tt7064498,2019,Return of the Hero,2018,14 Feb 2018,90 min,"Comedy, History",Laurent Tirard,"Laurent Tirard (screenplay), Grégoire Vigneron (screenplay)","Jean Dujardin, Mélanie Laurent, Noémie Merlant, Christophe Montenez","1809, France. Captain Neuville is called to the front, leaving his future bride heartbroken. Her sister decides to write letters on his behalf to cheer her up. But it all goes south when Neuville reappears.","France, Belgium",N/A,,N/A,6.4,"1,885",tt7064498,movie,N/A,N/A
tt7066382,697,The Magic Tuche,2018,31 Jan 2018,95 min,Comedy,Olivier Baroux,"Olivier Baroux, Nessim Chikhaoui, Julien Hervé, Philippe Mechelen, Jean-Paul Rouve","Jean-Paul Rouve, Isabelle Nanty, Claire Nadeau, Sarah Stern","After a groundbreaking presidential election, Jeff Tuche becomes the new French President and moves in the Élysée with his family to govern the country.",France,N/A,,N/A,4.6,502,tt7066382,movie,N/A,Pathé
tt7068942,1154,After The Screaming Stops,2018,09 Nov 2018,98 min,"Documentary, Music","Joe Pearlman, David Soutar",N/A,"Luke Goss, Matt Goss","In the 1980s, ""Bros"" were one of the biggest bands in the world - for 15 minutes. Having sold out stadiums around the world, they were the youngest to this day to play Wembley and their ""...",UK,N/A,,N/A,7.2,165,tt7068942,movie,N/A,N/A
tt7073710,2650,What Keeps You Alive,2018,24 Aug 2018,98 min,"Horror, Thriller",Colin Minihan,Colin Minihan,"Hannah Emily Anderson, Brittany Allen, Martha MacIsaac, Joey Klein","Majestic mountains, a still lake and venomous betrayals engulf a female married couple attempting to celebrate their one-year anniversary.",Canada,N/A,81%,66,5.8,"2,498",tt7073710,movie,N/A,IFC Films
tt7074886,5020,The Front Runner,2018,21 Nov 2018,113 min,"Biography, Drama, History",Jason Reitman,"Matt Bai, Jay Carson, Jason Reitman, Matt Bai (based on the book ""All The Truth Is Out"" by)","Hugh Jackman, Vera Farmiga, J.K. Simmons, Mark O'Brien","In 1987, U.S. Senator Gary Hart's presidential campaign is derailed when he's caught in a scandalous love affair.",USA,N/A,59%,61,6.2,"4,420",tt7074886,movie,N/A,Columbia Pictures
tt7091300,513,Bad Apples,2018,06 Feb 2018,85 min,Horror,Bryan Coyne,Bryan Coyne,"Brea Grant, Graham Skipper, Alycia Lourim, Heather Vaughn","It's Halloween night, and two ""bad apples"" decide to play some wicked tricks on the one house in a suburban cul-de-sac that is not celebrating Halloween. They terrorize a young couple in ...",USA,N/A,,N/A,3.7,467,tt7091300,movie,N/A,N/A
tt7095482,2396,The Realm,2018,28 Sep 2018,132 min,"Drama, Thriller",Rodrigo Sorogoyen,"Isabel Peña, Rodrigo Sorogoyen","Antonio de la Torre, Mónica López, Josep Maria Pou, Bárbara Lennie",A Spanish politician whose high-class lifestyle is based on nefarious and illegal business threatens to break his entire party after a newspaper expose him to the public eye.,"Spain, France",N/A,,N/A,7.4,"2,057",tt7095482,movie,N/A,N/A
tt7095654,822,Believer,2018,08 Jun 2018,123 min,"Action, Crime",Hae-Young Lee,N/A,"Jin-Woong Cho, Seung-won Cha, Jun-yeol Ryu, Ju-hyuk Kim",A police detective determined to catch the unseen boss of Asia's biggest drug cartel joins hands with a revenge-thirsty member of the gang.,South Korea,N/A,77%,58,6.3,803,tt7095654,movie,N/A,Well Go USA Entertainment
tt7098658,16995,Raazi,2018,11 May 2018,138 min,"Action, Drama, Thriller",Meghna Gulzar,"Harinder S. Sikka (based on the book 'Calling Sehmat' by), Meghna Gulzar (screenplay), Bhavani Iyer (screenplay), Meghna Gulzar (dialogue)","Alia Bhatt, Vicky Kaushal, Rajit Kapoor, Shishir Sharma",A Kashmiri woman agrees to marry a Pakistani army officer in order to spy on Pakistan during the Indo-Pakistan War of 1971.,India,N/A,100%,N/A,7.8,"16,839",tt7098658,movie,N/A,Zee Studios
tt7104984,1851,Gun City,2018,11 Oct 2018,126 min,Thriller,Dani de la Torre,Patxi Amezcua,"Luis Tosar, Michelle Jenner, Vicente Romero, Manolo Solo",In 1921 a tough cop is sent from Madrid to Barcelona to locate stolen military weaponry.,"Spain, France",N/A,,N/A,6.3,"1,686",tt7104984,movie,N/A,N/A
tt7105944,1237,There Is No Place Like Home,2018,14 Feb 2018,105 min,"Comedy, Drama, Romance",Gabriele Muccino,"Gabriele Muccino (story), Gabriele Muccino (screenplay), Paolo Costella (screenplay), Sabrina Impacciatore (screenplay collaboration)","Stefano Accorsi, Carolina Crescentini, Elena Cucci, Pierfrancesco Favino","A big family that like any other one includes relatives that see each other often and others that rarely meet, reunite to celebrate the 50th wedding anniversary of grandma Alba and grandpa ...",Italy,N/A,,N/A,6.1,"1,173",tt7105944,movie,N/A,N/A
tt7112154,710,Asako I & II,2018,01 Sep 2018,119 min,"Drama, Romance",Ryûsuke Hamaguchi,"Tomoka Shibasaki (based on the novel by), Sachiko Tanaka (screenplay), Ryûsuke Hamaguchi (screenplay)","Masahiro Higashide, Erika Karata, Sairi Itô, Kôji Nakamoto","Asako lives in Osaka. She falls in love with Baku, a free-spirit. One day, Baku suddenly disappears. Two years later, Asako now lives in Tokyo and meets Ryohei. He looks just like Baku, but has a completely different personality.","Japan, France",N/A,62/100,62,6.6,709,tt7112154,movie,N/A,N/A
tt7115500,559,Die in One Day,2018,N/A,79 min,"Horror, Thriller",Eros D'Antona,Eros D'Antona,"Kateryna Korchynska, David White, Mirko D'Antona, Cinzia Susino","After a failed marriage, Richard is in search of his daughter Mindy. He meets Sasha, an aspiring actress who promises to help him. But the hope to get some quick cash by performing in a 24 hours play soon turns out to be a bloody game.",Italy,N/A,,N/A,4.8,523,tt7115500,movie,N/A,N/A
tt7121252,4234,On My Skin: The Last Seven Days of Stefano Cucchi,2018,12 Sep 2018,100 min,"Biography, Drama",Alessio Cremonini,"Alessio Cremonini, Lisa Nur Sultan","Alessandro Borghi, Massimiliano Tortora, Milvia Marigliano, Jasmine Trinca","The incredible true story behind the most controversial Italian court cases in recent years. Stefano Cucchi was arrested for a minor crime and mysteriously found dead during his detention. In one week's time, a family is changed forever.",Italy,N/A,,N/A,7.4,"3,945",tt7121252,movie,N/A,N/A
tt7125774,1080,Ballon,2018,27 Sep 2018,125 min,"Drama, History, Thriller",Michael Herbig,"Kit Hopkins (screenplay), Thilo Röscheisen (screenplay), Michael Herbig (screenplay)","Friedrich Mücke, Karoline Schuch, David Kross, Alicia von Rittberg",Balloon is a German thriller that deals with the crossing of the inner German border of the families Strelzyk and Wetzel from the GDR to West Germany with a homemade hot-air balloon.,Germany,N/A,,N/A,7.8,973,tt7125774,movie,N/A,N/A
tt7125860,19134,If Beale Street Could Talk,2018,25 Dec 2018,119 min,"Crime, Drama, Romance",Barry Jenkins,"Barry Jenkins (written for the screen by), James Baldwin (based on the book by)","KiKi Layne, Stephan James, Regina King, Colman Domingo",A woman in Harlem embraces her pregnancy while she and her family struggle to prove her fiancé innocent of a crime.,USA,N/A,95%,87,7.4,"17,186",tt7125860,movie,N/A,Annapurna Pictures
tt7133686,10203,Next Gen,2018,07 Sep 2018,106 min,"Animation, Action, Adventure, Comedy, Family, Sci-Fi","Kevin R. Adams, Joe Ksander, Ricardo Curtis","Kevin R. Adams, Joe Ksander, Wang Nima (story by), Ryan W. Smith (additional screenplay material by)","John Krasinski, Charlyne Yi, Jason Sudeikis, Michael Peña","A friendship with a top-secret robot turns a lonely girl's life into a thrilling adventure as they take on bullies, evil bots and a scheming madman.","China, Canada, USA",N/A,80%,N/A,6.6,"10,205",tt7133686,movie,N/A,N/A
tt7137380,6172,Destroyer,2018,27 Dec 2018,121 min,"Action, Crime, Drama, Mystery, Thriller",Karyn Kusama,"Phil Hay (screenplay), Matt Manfredi (screenplay)","Nicole Kidman, Toby Kebbell, Tatiana Maslany, Sebastian Stan",A police detective reconnects with people from an undercover assignment in her distant past in order to make peace.,USA,N/A,72%,62,6.5,"5,756",tt7137380,movie,N/A,Annapurna Pictures
tt7137846,9235,Breaking In,2018,11 May 2018,88 min,"Action, Crime, Drama, Thriller",James McTeigue,"Ryan Engle (screenplay by), Jaime Primak Sullivan (story by)","Gabrielle Union, Billy Burke, Richard Cabral, Ajiona Alexus",A woman fights to protect her family during a home invasion.,"USA, Japan",N/A,27%,42,5.4,"9,085",tt7137846,movie,N/A,Universal Pictures
tt7147540,4887,Sui Dhaaga: Made in India,2018,28 Sep 2018,122 min,"Comedy, Drama",Sharat Katariya,Sharat Katariya,"Anushka Sharma, Varun Dhawan, Raghuvir Yadav, Namit Das","A heartwarming story of pride and self reliance, which finds its roots in the heart of India and reflects the passion that runs through the veins of every single Indian. Taking the message ...",India,N/A,88%,N/A,6.8,"4,545",tt7147540,movie,N/A,Yash Raj Films
tt7149916,1099,Edge of Fear,2018,01 Aug 2018,91 min,Thriller,Bobby Roth,"Scott Barkan, Gregg Zehentner, Daxing Zhang (story)","Rockmond Dunbar, Zhu Zhu, Shen Lin, Robert Knepper","After being stabbed in the heart by ruthless home invaders, a man is left for dead. Now weak, outnumbered, and knife sticking from his chest, he attempts to do the impossible: save his wife from these murderers before he bleeds to death.",USA,N/A,,N/A,4.5,"1,093",tt7149916,movie,N/A,Parkside Pictures
tt7153766,30135,Unsane,2018,23 Mar 2018,98 min,"Drama, Horror, Mystery, Thriller",Steven Soderbergh,"Jonathan Bernstein, James Greer","Joshua Leonard, Claire Foy, Sarah Stiles, Marc Kudisch","A young woman is involuntarily committed to a mental institution, where she is confronted by her greatest fear--but is it real or a product of her delusion?",USA,N/A,80%,63,6.4,"29,937",tt7153766,movie,N/A,Fingerprint Releasing and Bleecker Street
tt7156222,1676,Keep an Eye Out,2018,04 Jul 2018,73 min,Comedy,Quentin Dupieux,Quentin Dupieux,"Benoît Poelvoorde, Grégoire Ludig, Marc Fraize, Anaïs Demoustier",Police officers at a station must solve a murder case.,France,N/A,,N/A,6.8,"1,259",tt7156222,movie,N/A,N/A
tt7158430,5780,Hearts Beat Loud,2018,08 Jun 2018,97 min,"Comedy, Drama, Music",Brett Haley,"Brett Haley, Marc Basch","Nick Offerman, Kiersey Clemons, Blythe Danner, Toni Collette",A father and daughter form an unlikely songwriting duo in the summer before she leaves for college.,USA,N/A,91%,65,6.9,"5,731",tt7158430,movie,N/A,Gunpowder &amp; Sky
tt7158686,799,You Shall Not Sleep,2018,11 Jan 2018,106 min,"Horror, Mystery, Thriller",Gustavo Hernández,"Ignacio García Cucucovich (original idea), Juma Fodde, Gustavo Hernández (original idea)","Belén Rueda, Eva De Dominici, Natalia de Molina, Germán Palacios","A young theatre actress agrees to participate in a new stage play of a famous dramatist, without thought for the consequences.","Spain, Argentina, Uruguay",N/A,,N/A,5.1,795,tt7158686,movie,N/A,N/A
tt7162390,577,The Mermaid: Lake of the Dead,2018,12 Jul 2018,90 min,"Fantasy, Horror, Romance",Svyatoslav Podgaevskiy,"Natalya Dubovaya, Ivan Kapitonov, Svyatoslav Podgaevskiy","Viktoriya Agalakova, Efim Petrunin, Sofia Shidlovskaya, Nikita Elenev",An evil Mermaid falls in love with Marina's fiancé Roman and aims to keep him away from Marina in her Kingdom of Death under water. The Mermaid is a young woman who drowned a few centuries ...,Russia,N/A,,N/A,4.3,569,tt7162390,movie,N/A,N/A
tt7162758,651,Paltan,2018,07 Sep 2018,150 min,"Action, Drama, History, War",J.P. Dutta,Nagender Choudhary (additional dialogue),"Jackie Shroff, Arjun Rampal, Sonu Sood, Gurmeet Choudhary",An action-war drama based on the 1967 Nathu La and Cho La clashes along the Sikkim border after 1962 Sino-Indian War.,India,N/A,33%,N/A,5.3,633,tt7162758,movie,N/A,ZEE Studios International
tt7167630,9989,Batman: Gotham by Gaslight,2018,23 Jan 2018,78 min,"Animation, Action, Adventure, Crime, Fantasy, History, Horror, Mystery, Thriller",Sam Liu,"James Krieg, Brian Augustyn (graphic novel: ""Gotham by Gaslight""), Mike Mignola (graphic novel: ""Gotham by Gaslight""), Bob Kane (Batman created by), Bill Finger (Batman created by), Denny O'Neil (Leslie Thompkins created by), Dick Giordano (Leslie Thompkins created by)","Bruce Greenwood, Jennifer Carpenter, Chris Cox, John DiMaggio","In an alternative Victorian Age Gotham City, Batman begins his war on crime while he investigates a new series of murders by Jack the Ripper.",USA,N/A,73%,N/A,6.8,"9,860",tt7167630,movie,N/A,DC Entertainment
tt7170950,14868,Like Father,2018,03 Aug 2018,98 min,"Comedy, Drama",Lauren Miller Rogen,"Lauren Miller Rogen (screenplay by), Anders Bard (story by), Lauren Miller Rogen (story by)","Kristen Bell, Danielle Davenport, Kimiko Glenn, Wynter Kullman","After she's left at the altar, a workaholic advertising executive ends up on her Caribbean honeymoon cruise with her estranged father.",USA,N/A,48%,52,6.1,"14,543",tt7170950,movie,N/A,Netflix
tt7179714,764,Iravukku Aayiram Kangal,2018,11 May 2018,121 min,"Action, Thriller",Mu. Maran,N/A,"Abhinayashree, Ajmal Ameer, Anandraj, Arulnithi","The story revolves around a mysterious murder and a game between Bharath (Arulnithi), a calm and composed cab driver, and Ganesh (Ajmal), an urban cheat, who blackmails people for money.",India,N/A,,N/A,7.3,689,tt7179714,movie,N/A,N/A
tt7179784,2565,Irumbu Thirai,2018,10 May 2018,160 min,"Action, Thriller",P.S. Mithran,P.S. Mithran,"Arjun, Vincent Ashokan, Delhi Ganesh, Gopi Gpr",An Army Major tries to find a hacker when his money goes missing from his account.,India,N/A,,N/A,8.0,968,tt7179784,movie,N/A,Vishal Film Factory
tt7183578,1925,Project Gutenberg,2018,05 Oct 2018,130 min,"Action, Crime, Mystery, Thriller",Felix Chong,Felix Chong,"Yun-Fat Chow, Aaron Kwok, Jingchu Zhang, Catherine Chau","The Hong Kong police are hunting a counterfeiting gang led by a mastermind code-named ""Painter"". In order to crack the true identity of him, the police recruits gang member Lee Man to unmask ""Painter's"" secret identity.","China, Hong Kong",N/A,,N/A,7.1,"1,815",tt7183578,movie,N/A,N/A
tt7188978,522,Lifechanger,2018,05 Dec 2018,84 min,"Horror, Thriller",Justin McConnell,Justin McConnell,"Lora Burke, Jack Foley, Elitsa Bako, Rachel VanDuzer",A murderous shapeshifter sets out on a blood-soaked mission to make things right with the woman he loves.,Canada,N/A,94%,N/A,5.4,497,tt7188978,movie,N/A,9 Light Entertainment
tt7204348,3605,El Angel,2018,09 Nov 2018,118 min,"Biography, Crime, Drama",Luis Ortega,"Sergio Olguín, Luis Ortega, Rodolfo Palacios","Lorenzo Ferro, Chino Darín, Daniel Fanego, Mercedes Morán","The angelic face of Carlos, a 17-year-old teenager, hides a dark facet of robberies, lies and murders.","Argentina, Spain",N/A,61/100,61,7.1,"3,610",tt7204348,movie,N/A,N/A
tt7205630,519,I Feel Good,2018,26 Sep 2018,103 min,"Comedy, Drama","Benoît Delépine, Gustave Kervern","Benoît Delépine (screenplay), Gustave Kervern (screenplay)","Jean Dujardin, Yolande Moreau, Jo Dahan, Jean-Benoît Ugeux","Jacques, a clueless opportunist is obsessed with finding the project that will make him rich; he decides that the only answer lies in offering cut-price quickie cosmetic surgery.",France,N/A,,N/A,6.1,381,tt7205630,movie,N/A,Arte France Cinéma
tt7208564,2687,Blood Fest,2018,31 Aug 2018,92 min,"Comedy, Horror",Owen Egerton,Owen Egerton,"Robbie Kay, Jacob Batalon, Seychelle Gabriel, Barbara Dunkelman","Fans flock to a festival celebrating the most iconic horror movies, only to discover that the charismatic showman behind the event has a diabolical agenda. As festival attendees start dying...",USA,1 nomination.,60%,54,5.3,"2,571",tt7208564,movie,N/A,Cinedigm Entertainment
tt7209510,3460,Glossary of Broken Dreams,2018,01 Feb 2019,99 min,"Animation, Comedy, Drama, History, Music",Johannes Grenzfurthner,"Johannes Grenzfurthner, Ishan Raval","Johannes Grenzfurthner, Charlie Poulon, Daniel Hasibar, Stuart Freeman",Puppets. Pixels. Anime. Live action. Stock footage. - Lumpennerd Johannes Grenzfurthner gives an ideotaining cinematic revue about important political concepts. Everyone is talking about ...,"Austria, USA",N/A,,N/A,7.2,"3,457",tt7209510,movie,N/A,monochrom
tt7212726,13804,Simmba,2018,28 Dec 2018,158 min,"Action, Comedy, Crime, Drama",Rohit Shetty,"Puri Jagannadh (original story), Vakkantham Vamsi (original story), Yunus Sajawal (screenplay), Sajid (screenplay), Farhad Samji (dialogue)","Ranveer Singh, Ajay Devgn, Sara Ali Khan, Karan Johar","Simmba, a Corrupt Officer, enjoys all the perks of being an immoral and unethical police officer until a life-changing event forces him to choose the righteous path.",India,N/A,38%,N/A,6.4,"13,099",tt7212726,movie,N/A,N/A
tt7213362,727,Abhiyude Katha Anuvinteyum,2018,25 May 2018,121 min,"Drama, Romance",B.R. Vijayalakshmi,N/A,"Piaa Bajpai, Suhasini, Tovino Thomas","They fell in love and swore to always be together, until a strange twist of fate reveals them to be more than just lovers. To what extent will they go to protect their love?",India,N/A,,N/A,7.5,724,tt7213362,movie,N/A,N/A
tt7217214,1634,Ronnie Coleman: The King,2018,22 Jun 2018,93 min,Documentary,Vlad Yudin,Vlad Yudin,"Ronnie Coleman, Jay Cutler, Rich Gaspari, Kai Greene","Ronnie Coleman is known as ""The King"" and for good reason. He is the 8x Mr. Olympia champion in the world of bodybuilding - sharing the world record for most Olympia wins. Now retired, he ...",USA,N/A,,N/A,7.1,"1,634",tt7217214,movie,N/A,N/A
tt7218518,14904,Padman,2018,09 Feb 2018,140 min,"Biography, Comedy, Drama",R. Balki,"R. Balki, Swanand Kirkire","Akshay Kumar, Radhika Apte, Sonam Kapoor, Jyoti Subhash","Upon realizing the extent to which women are affected by their menses, a man sets out to create a sanitary pad machine and to provide inexpensive sanitary pads to the women of rural India.",India,N/A,,N/A,8.0,"14,412",tt7218518,movie,N/A,N/A
tt7220754,2804,Heavy Trip,2018,09 Mar 2018,92 min,"Comedy, Music","Juuso Laatio, Jukka Vidgren","Juuso Laatio, Aleksi Puranen, Jari Olavi Rantala, Jukka Vidgren","Johannes Holopainen, Samuli Jaskio, Antti Heikkinen, Max Ovaska","Turo (25) is trying to overcome his fears by leading the most unknown heavy metal band in Finland, Impaled Rektum, to the hottest metal festival of Norway. The journey includes heavy metal,...","Finland, Norway, Belgium",N/A,92%,72,7.2,"2,751",tt7220754,movie,N/A,Music Box Films
tt7225386,655,25 km/h,2018,31 Oct 2018,116 min,"Adventure, Comedy, Drama",Markus Goller,Oliver Ziegenbalg,"Lars Eidinger, Bjarne Mädel, Sandra Hüller, Franka Potente",Two very different brothers reunite and start for a very special journey; a road trip on their motorbikes which they imagined in their childhood.,Germany,N/A,,N/A,7.3,584,tt7225386,movie,N/A,N/A
tt7231194,1032,Ee. Ma. Yau,2018,N/A,120 min,Drama,Lijo Jose Pellissery,P.F. Mathews,"Vinayakan, Dileesh Pothan, Chemban Vinod Jose","The film journeys into the complex web of human relationships, customs, rituals, and beliefs that express and mark life as well as death. The spectral atmosphere of a maritime culture that ...",India,N/A,,N/A,N/A,N/A,tt7231194,movie,N/A,N/A
